Daily_Infections
0.0006525885084991237
0.004373462489736467
0.007961634155577126
0.011461665523812049
0.015395678600644756
0.020272081629892358
0.026634601799841874
0.03511250249951731
0.04646600308921191
0.06162539318501379
0.08171953261334816
0.10808017364266119
0.14220511873921576
0.1856529876121338
0.23984529725024265
0.3057585201243844
0.38345948635193394
0.4714128168255319
0.566170456925886
0.6627421797550757
0.7553430185758385
0.8382745430850538
0.906726208824922
0.9573388844001645
0.9884445096644615
1.0
0.9932993627348449
0.9705878939743596
0.9346563019175251
0.8884891755434834
0.835000601729495
0.7768432220583882
0.716317167603644
0.65531620315714
0.595342415167036
0.5375199204798118
0.4826585140710877
0.4312761905504419
0.38369118857213813
0.3400268868144559
0.3002793684939587
0.2643409220661076
0.23203920905968756
0.203164681560792
0.17745687347086095
0.1546729442167879
0.13454263574139927
0.11681135712128447
0.10124605974193392
0.08760194463851184
0.07567925585574725
0.0652801958300212
0.000566121325034966
0.004343951275312249
0.007838690042297829
0.011093786797010001
0.014540780278162559
0.018568346328983992
0.02355495333620911
0.029902501273250153
0.03806455362012025
0.04856985964467939
0.062040972699554
0.07920509901867603
0.10089289709409514
0.1280174797266398
0.1615253698644512
0.20230723988364263
0.2510126010142445
0.30765230205278504
0.3713039188905996
0.4401093359922563
0.5114244874281054
0.5820748909483592
0.6486870545321748
0.7080591320862334
0.7574931592012538
0.7950330356698309
0.8195864189711936
0.8309244478686854
0.8295706286210061
0.81665157765394
0.7936980117894169
0.7624689562810286
0.7247986178514614
0.6824637115117442
0.6370972229938908
0.5901397619179108
0.5428141327655878
0.4961164900017379
0.4508351334414756
0.40754608581082374
0.3666661620190528
0.328456285988121
0.2930646094364279
0.260538673587073
0.2308497325842111
0.20391707690962968
0.17961577265153422
0.157793245652152
0.13828365443566815
0.1209045733786533
0.10548131612658508
0.09183587949540721
0.0005345913971886994
0.004332198964610568
0.007807249148191927
0.011007761660053725
0.014346775535178461
0.018189594039422694
0.02288344158183082
0.028788359476982543
0.03630260984262552
0.045883536408544055
0.058064164263885346
0.07346355515657636
0.09278802756703503
0.1168186003712151
0.14637817960056002
0.18226767317262182
0.22512446233481267
0.2750880891916907
0.3315456965915669
0.39311157503065697
0.45772177661432417
0.522803625606631
0.585512915483921
0.6430177998668417
0.6927801329461545
0.7327861921752633
0.7616971581213755
0.7788962007292609
0.7844512026958615
0.7790221564848148
0.76370734919821
0.7399091667249389
0.7091759623714824
0.6730929736843038
0.6331810869827021
0.5908348404449262
0.5472729835311929
0.503545539923238
0.4604992775976328
0.41879968241543036
0.3789474383145925
0.3413019704417764
0.3060877233208917
0.2734365384904484
0.24339236312996276
0.21592694548116062
0.19097122569054403
0.16841847489361766
0.14813214292546026
0.129963123284201
0.11375289221518534
0.09934449550588838
0.0007113286390059555
0.004558651007018324
0.007861320643581441
0.010534460000160745
0.012944975062252121
0.01538351896516378
0.018082174168963475
0.021238230791789797
0.025032792639169712
0.029644212757938576
0.03525756014297817
0.04207113084147224
0.05029996687562877
0.06017697556727903
0.07195069088858021
0.08587906962331364
0.1022183712786437
0.12120668279644722
0.14304121016265015
0.16784784448147388
0.19564829918839394
0.22632464282128384
0.25958517790755264
0.29494073761823775
0.3316949703223794
0.36895709842517416
0.4056800778286914
0.4407186564977531
0.4729121313272329
0.5011679243841886
0.5245472661140432
0.5423309794415496
0.5540667694092939
0.5595823331762855
0.5589759957333134
0.5525867441913349
0.5409450652861864
0.5247139503840763
0.5046575251274369
0.48154553372958586
0.45615146611779245
0.42920292722360753
0.4013544805569253
0.3731876482058829
0.3451949915527599
0.3177782384168996
0.2912567109111293
0.26587200758416185
0.24180111341935653
0.21916014554863758
0.19800997182344018
0.17837681224127497
0.0005857241398884427
0.004562871676134459
0.007851462913949718
0.010498527035886208
0.012864667896705118
0.015233989057883817
0.017830836498676634
0.020843080901422423
0.02444021264456952
0.02878637187286581
0.034049651203128035
0.04040819980692455
0.04805388271915932
0.05719377806594011
0.06804882641844162
0.08084897265505275
0.09582485268242243
0.11319466389906593
0.13314577965639324
0.15581133805994873
0.1812410093812575
0.2093732292871399
0.24000345342170484
0.272759782955994
0.3070900653944498
0.34226365355581345
0.37739351847648483
0.4114790512802251
0.4434680463163485
0.4723284005735705
0.49712199087980496
0.5170755357060642
0.531628506457015
0.5404639515181053
0.5435175424432485
0.5409544559195129
0.5331425702479625
0.5206079044929507
0.5039950832912846
0.4839949673504221
0.46132120036910335
0.4366760345504524
0.41071146549905974
0.38402052107728046
0.35712050920573846
0.3304510075993179
0.3043725235913219
0.279167834309314
0.2550527080828942
0.23218528567534066
0.21066876063559656
0.19055808017801346
0.0004907172845942042
0.0043357244615898705
0.007782960843314268
0.01092407759058242
0.01415368273803893
0.01781484460904678
0.022225890470849434
0.027708836603212227
0.034612368838653595
0.04333037555251784
0.054316635470962035
0.068094366320987
0.08525917499061923
0.10647244329081447
0.13243880804970407
0.16386320006151792
0.20134203462115585
0.245086631385295
0.29470643534457974
0.3491868433780246
0.40694547777041606
0.46594548916019235
0.5238526184464418
0.5782486162036784
0.6268524731967716
0.667723173024522
0.699413394413658
0.7210479581819741
0.732340289342005
0.7335383273319052
0.7253381839618588
0.7087645411918324
0.6850564242901188
0.6555543188371069
0.6216087892521786
0.5845132865339453
