feature_0
0.32469583
0.22253639
0.10042552
0.028656516
0.007841737
0.01203109
0.02971206
0.05329424
0.0786311
0.1028503
0.12580551
0.15264848
0.18795855
0.22996703
0.27095518
0.3089334
0.34923515
0.3983114
0.45969173
0.5318992
0.61239666
0.6998279
0.7923548
0.8831523
0.9539074
0.99103516
1.0173942
1.0492052
1.0733626
1.0730282
1.0432974
0.99216336
0.93943244
0.8818081
0.83717984
0.7982601
0.7345218
0.623478
0.44712722
0.2377038
0.061110083
-0.047212023
-0.07644416
-0.036610927
0.03595621
0.1003326
0.14084327
0.16318478
0.17685314
0.18817955
0.2000055
0.21252085
0.12851536
0.06675015
0.035366226
0.015593479
0.006955149
0.007971081
0.016291464
0.02639601
0.03704094
0.050762698
0.06745033
0.08653456
0.10966924
0.13817643
0.17420585
0.21678387
0.2653125
0.32107773
0.38350546
0.4486155
0.5116781
0.569544
0.62168777
0.6692743
0.71405435
0.7588473
0.8061934
0.8563711
0.90968883
0.9662337
1.0180348
1.0424865
1.0114393
0.9391596
0.85809207
0.7875769
0.72732157
0.65559095
0.547392
0.4271328
0.34758264
0.30812404
0.2818702
0.2553991
0.22858416
0.20278707
0.17761096
0.15211837
0.12600139
0.09993402
0.07534296
0.053973116
0.10560108
0.05064676
0.027539346
0.013553745
0.00738862
0.007972216
0.013825596
0.022680676
0.032147884
0.04374893
0.05881932
0.07695325
0.098431185
0.12383759
0.15543576
0.19368117
0.23759197
0.28855446
0.34768325
0.41392523
0.4835904
0.551995
0.6124931
0.66088295
0.70032656
0.7376964
0.7776575
0.8215506
0.8706143
0.9235496
0.97221255
0.99837655
0.9965478
0.9730653
0.91205466
0.8150505
0.7120896
0.6213807
0.533065
0.45570457
0.41129357
0.37676686
0.3314697
0.28419673
0.24596469
0.21720128
0.1936486
0.17147817
0.14870214
0.12502287
0.101420596
0.07960256
0.039635412
0.010154633
0.0052222013
0.002625406
0.0023486363
0.0043632854
0.0066733877
0.0091387015
0.012622993
0.016578378
0.022140421
0.030523578
0.04088471
0.05249415
0.06387099
0.15683596
0.10251463
0.11843515
0.13617696
0.15559839
0.17695555
0.20020415
0.22483392
0.24963377
0.27296993
0.29389992
0.31281963
0.3302654
0.34473392
0.35292467
0.3536564
0.3495576
0.3434556
0.33601585
0.32678545
0.31566215
0.30332214
0.29079568
0.27888292
0.26776305
0.25680315
0.24443448
0.22840282
0.207299
0.1829902
0.15982415
0.14010084
0.12256463
0.10575803
0.09104189
0.081815325
0.0808334
0.03813776
0.009404121
0.0047621815
0.002313995
0.0020491467
0.0040060803
0.0062862057
0.008652527
0.011965149
0.01572496
0.020907419
0.028741702
0.0386898
0.04989482
0.06098379
0.14988884
0.097790904
0.11265379
0.12932588
0.14757715
0.1676579
0.18956275
0.21284236
0.23640336
0.25878048
0.27911386
0.2977575
0.315153
0.32985824
0.3387104
0.34046918
0.3376239
0.3330538
0.32746202
0.32014456
0.31057373
0.29914337
0.28692397
0.27496675
0.2637793
0.25309822
0.24175341
0.22770658
0.2089421
0.18582907
0.16209763
0.14122133
0.12295295
0.105125085
0.08786002
0.07439353
0.06824192
0.08811534
0.03889632
0.021505877
0.011464507
0.007412436
0.008216938
0.012250553
0.019394094
0.027878797
0.038218454
0.051549934
0.06850935
0.08845405
0.11119875
0.13862601
0.17251377
0.21176869
0.25711223
0.30991554
0.37056223
0.43733954
0.50671434
0.5754895
0.6393206
0.6943293
0.74034494
0.7806662
0.8197527
0.86022186
0.8997763
0.9280376
0.9319285
0.9217782
0.9033507
0.86336523
0.79718924
0.72114086
0.64872766
0.57150745
0.50392354
0.47043523
0.4434527
0.3949771
0.3360783
0.28876936
0.2574468
0.23531911
0.21560179
0.19463396
0.17128485
0.14610875
0.12074104
0.037782412
0.00922777
0.004653797
0.0022402753
0.0019777657
0.0039195637
0.0061912094
0.008534924
0.011806931
0.015519505
0.020616911
0.028317787
0.03815913
0.049263954
0.060283184
0.14822404
0.09667843
0.11129872
0.12772287
0.14570573
0.16549249
0.18708782
0.21005662
0.23333718
0.25550646
0.27571923
0.2943028
0.31167626
0.32641742
0.33540985
0.33739465
0.33480853
0.33055836
0.32537156
0.3185147
0.30935958
0.29820892
0.28611055
0.2741627
0.26295647
0.25232074
0.24117777
0.22756545
0.20938602
0.18667501
0.1629008
0.14176105
0.12333358
0.10540392
0.08773172
0.07342614
0.0661412
0.08525897
0.037029844
0.0205184
0.011065958
0.0073678647
0.00823343
0.012052621
0.018848212
0.027092418
0.037250876
0.050282106
0.066972375
0.08662841
0.10890734
0.1355801
0.16862828
0.20700519
0.25126535
0.30275783
0.36199054
0.42760536
0.49620944
0.5649194
0.63048536
0.6891626
0.7392779
0.7822926
0.82211214
0.8614433
0.89812887
0.9216567
0.92058074
0.9071313
0.88699317
0.84883213
0.7875589
0.71653396
0.6504982
0.58168435
0.51932657
0.48550805
0.45754355
0.40850687
0.34703693
0.29656154
0.26361892
0.24141428
0.22241715
0.20237309
0.17979208
0.15499917
0.12947407
0.037521794
0.009098851
0.004574541
0.0021862686
0.0019252357
0.003855734
0.0061208643
0.0084479535
0.011690531
0.0153680835
0.020404158
0.028007044
0.037767798
0.048798114
0.059765007
0.14699878
0.0958642
0.11030797
0.12655276
0.14433931
0.16391277
0.18528272
0.20802529
0.23110431
0.25312486
0.27325177
0.29179195
0.30914703
0.3239102
0.3330042
0.33514854
0.33274972
0.32872108
0.3238221
0.31729928
0.30846062
0.29752678
0.28552976
0.2735999
0.26238167
0.25176817
0.24076764
0.22746195
0.20971619
0.1873225
0.16354744
0.14221951
0.12366802
0.10568704
0.087767646
0.07288471
0.06480088
0.080790214
0.034142934
0.018974215
0.010407145
0.0072576995
0.008232079
0.0117683
0.018003443
0.02582066
0.035655506
0.04823129
0.06443621
0.08360817
0.10513711
0.13058436
0.16222273
0.19913615
0.24159187
0.290873
0.3476224
0.41101003
0.478045
0.5458755
0.6127982
0.67613024
0.7329856
0.78209245
0.8252423
0.8642937
0.89697844
0.91275007
0.9035406
0.88448364
0.8617059
0.82716465
0.7746587
0.71041316
0.64954364
0.5910794
0.54085034
0.51170886
0.48416004
0.43459135
0.36788672
0.30936256
0.2710741
0.24735889
0.22935909
0.21141404
0.19111851
0.16814746
0.14351022
0.03682926
0.008758131
0.0043647587
0.0020429387
0.001785588
0.0036843582
0.005931132
0.008214525
0.01137908
0.0149633065
0.01983986
0.027183631
0.036720045
0.047546938
0.058372457
0.14372459
0.09370558
0.107689396
0.12346253
0.1407356
0.15974748
0.18052693
0.20267642
0.22522983
0.24686974
0.2667824
0.2852088
0.30249932
0.3173149
0.32666504
0.3292255
0.32729352
0.32381228
0.31963223
0.31398696
0.3060088
0.29571903
0.2840479
0.272195
0.26095498
0.25039366
0.23971
0.22717755
0.21058095
0.1891401
0.16547538
0.1436659
0.124775685
0.106699765
0.08830565
0.07208411
0.062012468
0.036789365
0.008738649
0.0043526203
0.0020347661
0.0017775424
0.0036744485
0.0059200395
0.0082009
0.011361151
0.014939798
0.019807478
0.027136294
0.036659513
0.047473885
0.05829152
0.14353535
0.09358161
0.10753933
0.12328472
0.1405299
0.15950917
0.18025418
0.20237073
0.22489315
0.24651264
0.2664129
0.28483352
0.3021206
0.3169362
0.32630366
0.32888487
0.32697916
0.32352915
0.31938758
0.31379196
0.3058655
0.29561296
0.2839662
0.27211675
0.26087883
0.25031665
0.2396527
0.22715831
0.21062884
0.18924703
0.16559684
0.14375913
0.12484754
0.106770754
0.088352695
0.072065294
0.06188502
0.03675078
0.008719687
0.0043410463
0.0020267742
0.0017697107
0.0036648526
0.005909321
0.008187836
0.0113436775
0.0149171315
0.019776097
0.027090587
0.036600698
0.047403827
0.058213312
0.14335151
0.09346176
