measurement_1
0.03861680962579496
0.035888004141078636
0.08031227655468205
0.16474116445926956
0.16144357928818584
0.3770405458728324
0.8026547303427463
0.7187903107719418
0.31070124040775143
0.16327575697281568
0.05727125011047497
0.03926666563288677
0.056136525002397485
0.05085053965897961
0.015424978499786064
0.02059782762879884
0.025814182720300456
0.023767216829231223
0.04520935554790001
0.058307746146142654
0.07883501693650272
0.20383432949106062
0.5538064296983407
0.995783758796883
0.818688901327556
0.49721811745906763
0.26982241097213616
0.14925127312306882
0.08689653770317347
0.03407168743751161
0.04983021528338516
0.04871904727501665
0.10748970514681472
0.17789350692041583
0.18939533716044452
0.38501098045908055
0.8125048901285044
0.693131031516178
0.32238349339525035
0.12573570901760273
0.06777195539270767
0.04482771091078245
0.04957142511814181
0.03225706584222995
0.04173198533889393
0.04267345175090923
0.10090343276051844
0.21623315816578484
0.5131532363446151
0.2602155387415227
0.3356041198326007
0.3988364416995439
0.2852930742753664
0.15840951804937398
0.05440066598678832
0.04465926293148917
0.02627428743384343
0.030822437379852005
0.046412391884726255
0.037877903203375814
0.06692955198097247
0.045466919348628204
0.07405531846901411
0.06913051382683748
0.0902625812667479
0.18568152932342477
0.5015402456996779
0.9531751408500085
0.7852227218310134
0.41416076565043464
0.20001275146570316
0.07351393031540651
0.05867786295681768
0.03130704213115336
0.05052918855193627
0.03229178558428129
0.05201994635554575
0.08103465158343684
0.13142605944472224
0.1270264276920084
0.28953269271139676
0.7505754170436488
0.8837538341945906
0.48148026339366506
0.22774680919711246
0.13060959773036446
0.05341561457990432
0.02909270746156414
0.018708852915590327
0.022703222975879223
0.06064173583884871
0.04156331933924239
0.04876474161685149
0.036602663974405876
0.0461886212395269
0.03866473050053845
0.11988161985092806
0.3853264286649243
0.8906873176276736
0.9351814028852432
0.6145447213033496
0.3715749771603235
0.17051129671123644
0.07975844216387276
0.03918073018342781
0.051129453103289486
0.04192964804619278
0.06732910154001127
0.12025714084123316
0.10269934548380774
0.246299055364117
0.6994695373915951
0.9144827135882087
0.5499202985701598
0.26435378316147556
0.10608385537172595
0.07488320717539879
0.054261233791923685
0.022996487610270906
0.06232121751506877
0.060909047874845156
0.04049826263664388
0.07191968369824438
