feature_0
0.014216199695525811
0.07547658496013218
0.051368261964778325
0.21997458540208353
0.08282294964355458
0.1643032162359415
0.3011467097712118
0.4817352074386141
0.6649226064176831
0.7570803140735093
0.7635820577456931
0.7603903357349657
0.714937186099583
0.6716248782122632
0.6474381410792495
0.03889513994656882
0.023258629023941938
0.029390431122021055
0.04561680261332612
0.040390219940190084
0.05256862569452311
0.0989695472868294
0.2813639132523029
0.4784994598383392
0.6802948895713914
0.7785219900694367
0.7765415293695097
0.7516309507513276
0.7002167402388587
0.6636826559365592
0.048886614760509414
0.057092852163252265
0.11931150420354569
0.23060207522503148
0.09949069933955672
0.16736040409811337
0.3078660944042305
0.5083984802063626
0.6705223140194349
0.7509414040260058
0.7692111354784672
0.7557146424569354
0.7214565952739617
0.6874917066064549
0.6464923952271302
0.05790735674993698
0.11756826563914487
0.2469362341844011
0.6152769038180491
0.16453761475137174
0.213895955568233
0.3320999954674048
0.5186808091210832
0.6835820546389471
0.7549818695307133
0.7716852433402749
0.7544531874343132
0.708468503562791
0.6862744153393189
0.6508679526097761
0.0632436226334698
0.04082209863855881
0.06917288906942938
0.10892322140926848
0.062990153832038
0.1159293570790839
0.21755846814694027
0.41032158582194805
0.6064569393069228
0.7520031105768875
0.7769053498937544
0.7672131079663019
0.7246729305598139
0.6887429472185903
0.6454356922570376
0.030707013178370407
0.05208887745609525
0.07092617338065978
0.18131195395853916
0.0772492261204219
0.12704592798559192
0.2829085985807788
0.47083512874184796
0.6548637313022289
0.7550542487447323
0.7792930053537613
0.749156043500873
0.7212094756231522
0.6750142367296642
0.6542725587254403
0.03237215279346174
0.05710832033024541
0.06675378864021185
0.04580485536439155
0.03369406790980604
0.04548784041499042
0.10761694877694773
0.2114135577500884
0.4273170226884607
0.6612789140136602
0.769542585697015
0.7929454285063949
0.7594091503195054
0.71668872557666
0.6728464624925022
0.05124383315509087
0.04463083729586018
0.060378731943906125
0.13080974250167726
0.07234108542739932
0.13547938346684307
0.25653165498351466
